acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[dps],gyro_y[dps],gyro_z[dps]
-971,-82,240,0.77,0.07,1.54
-973,-79,237,0.35,0.07,1.26
-975,-81,240,-0.77,0.0,0.98
-973,-84,240,-1.89,-0.07,0.63
-971,-84,240,-2.17,-0.21,0.21
-971,-77,238,-1.68,-0.35,-0.14
-972,-74,240,-1.4,-0.56,-0.21
-969,-81,239,-2.17,-0.7,-0.28
-969,-97,239,-2.59,-0.77,-0.56
-968,-109,240,-1.96,-0.84,-0.77
-967,-109,237,-0.14,-0.77,-1.12
-966,-103,239,1.61,-0.84,-1.19
-966,-110,239,1.96,-0.84,-1.05
-970,-116,238,2.1,-0.63,-0.98
-967,-116,242,3.01,-0.63,-0.91
-963,-109,243,4.06,-0.63,-0.56
-966,-106,244,3.78,-0.49,-0.14
-967,-110,245,2.8,-0.42,0.28
-966,-104,245,2.52,-0.42,0.56
-968,-95,245,2.1,-0.42,0.91
-967,-95,246,0.35,-0.42,1.4
-963,-106,245,-1.75,-0.28,1.68
-964,-124,244,-2.94,0.0,1.68
-968,-139,237,-2.24,0.42,1.33
-967,-138,230,0.42,0.7,0.63
-969,-120,229,3.85,0.77,0.07
-974,-89,240,6.58,0.77,0.07
-972,-57,249,7.56,0.63,0.49
-967,-40,252,6.09,0.49,0.84
-963,-48,251,2.73,0.35,1.12
-967,-67,246,-0.14,0.14,0.98
-973,-80,239,-0.77,0.07,0.42
-976,-81,232,0.0,-0.07,-0.28
-976,-81,232,0.63,-0.35,-0.63
-973,-81,236,0.63,-0.49,-0.77
-970,-84,239,0.49,-0.63,-1.05
-973,-82,240,0.42,-0.77,-1.26
-975,-83,236,0.14,-0.91,-1.54
-972,-91,237,-0.49,-0.98,-1.75
-969,-94,239,-0.84,-1.12,-2.17
-969,-85,243,-0.14,-1.26,-2.45
-968,-77,244,-0.07,-1.33,-2.52
-968,-84,240,-1.26,-1.33,-2.24
-969,-109,239,-2.66,-1.33,-2.03
-967,-127,235,-2.24,-1.26,-2.03
-965,-128,235,0.07,-1.19,-1.96
-966,-114,239,2.45,-1.19,-1.82
