acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[dps],gyro_y[dps],gyro_z[dps]
-713.955,10.044,-711.339,1.603,0.212,-0.423
-710.391,10.047,-713.919,1.549,0.149,-0.551
-707.136,10.426,-714.845,1.323,0.072,-0.573
-706.407,12.938,-714.091,1.110,0.073,-0.545
-705.199,11.814,-711.010,0.909,0.065,-0.576
-703.944,11.085,-712.063,0.718,0.076,-0.534
-699.587,10.248,-716.133,0.949,0.064,-0.464
-699.449,6.602,-718.089,1.202,0.077,-0.325
-703.000,7.000,-717.000,0.980,0.140,-0.210
-704.005,8.004,-715.221,0.645,0.145,-0.258
-703.332,7.985,-712.648,0.663,0.128,-0.437
-703.209,7.638,-706.274,0.287,0.209,-0.535
-707.553,5.886,-702.698,-0.392,0.376,-0.388
-710.605,2.505,-703.035,-0.460,0.562,-0.240
-712.561,-0.328,-703.042,-0.411,0.736,-0.206
-715.182,0.045,-705.272,-0.096,0.846,-0.213
-718.600,-0.029,-708.778,0.522,0.906,-0.275
-723.532,2.698,-711.363,0.898,0.923,-0.333
-722.869,8.379,-714.053,1.256,0.825,-0.438
-721.088,11.803,-715.305,1.262,0.674,-0.546
-720.281,13.745,-714.277,0.823,0.428,-0.571
-718.477,13.728,-714.039,0.350,0.131,-0.671
-716.507,11.575,-713.845,-0.058,-0.020,-0.782
-712.000,9.000,-712.000,-0.420,-0.210,-0.840
-711.604,8.179,-710.987,-0.691,-0.348,-0.849
-713.303,4.872,-711.598,-0.513,-0.338,-0.779
-711.455,-0.166,-712.717,0.154,-0.401,-0.779
-710.767,2.434,-712.416,1.022,-0.419,-0.715
-710.774,7.715,-712.065,1.517,-0.427,-0.602
