acc_l_x[mg],acc_l_y[mg],acc_l_z[mg],gyro_x[dps],gyro_y[dps],gyro_z[dps],acc_h_x[mg],acc_h_y[mg],acc_h_z[mg]
244.0,588.528,-762.256,-1.82,0.07,0.35,265.472,632.448,-788.608
243.024,589.016,-759.816,-2.03,-0.14,0.35,273.28,624.64,-796.416
241.56,583.16,-761.28,-2.17,-0.21,0.35,265.472,624.64,-772.992
242.536,582.184,-761.768,-2.17,-0.35,0.42,288.896,616.832,-780.8
243.512,577.304,-762.256,-2.17,-0.56,0.49,249.856,640.256,-812.032
243.512,573.888,-762.256,-2.24,-0.56,0.49,249.856,640.256,-796.416
243.512,573.888,-759.816,-2.31,-0.63,0.49,257.664,624.64,-788.608
242.536,572.424,-754.448,-2.45,-0.84,0.35,265.472,609.024,-788.608
243.024,570.472,-752.984,-2.59,-0.84,0.14,265.472,616.832,-780.8
244.0,570.472,-750.544,-2.73,-1.12,0.0,265.472,632.448,-780.8
246.44,571.448,-753.96,-2.66,-1.12,-0.14,257.664,624.64,-780.8
248.392,575.84,-755.424,-2.59,-1.26,0.0,281.088,632.448,-780.8
248.392,576.328,-756.4,-2.52,-1.12,0.07,288.896,601.216,-796.416
248.88,578.768,-759.816,-2.31,-1.26,0.21,273.28,632.448,-757.376
248.88,577.304,-758.84,-2.03,-1.26,0.35,273.28,655.872,-788.608
247.416,577.792,-759.816,-1.68,-1.26,0.63,281.088,609.024,-796.416
244.0,575.84,-758.84,-1.54,-1.33,0.7,273.28,640.256,-812.032
243.512,573.4,-757.864,-1.33,-1.26,0.84,257.664,640.256,-772.992
240.096,572.912,-758.84,-1.05,-1.4,0.84,288.896,640.256,-796.416
237.656,571.936,-757.864,-0.84,-1.4,0.77,265.472,585.6,-788.608
235.216,572.912,-755.912,-0.7,-1.47,0.77,257.664,609.024,-772.992
232.776,573.888,-753.472,-0.63,-1.68,0.63,257.664,632.448,-788.608
231.312,576.816,-754.448,-0.49,-1.89,0.63,249.856,624.64,-765.184
231.312,580.232,-753.96,-0.28,-2.1,0.56,242.048,640.256,-780.8
231.312,581.696,-756.4,-0.21,-2.31,0.56,257.664,640.256,-780.8
232.288,585.112,-760.304,-0.07,-2.52,0.7,257.664,632.448,-788.608
232.288,586.576,-763.72,-0.07,-2.66,0.7,249.856,624.64,-780.8
235.216,588.04,-766.16,-0.07,-2.87,0.84,281.088,640.256,-804.224
237.656,588.528,-772.016,-0.21,-2.94,0.77,265.472,648.064,-804.224
238.632,588.528,-773.968,-0.21,-2.94,0.77,281.088,632.448,-819.84
240.096,587.552,-776.408,-0.28,-2.94,0.77,288.896,624.64,-812.032
240.584,585.6,-777.384,-0.28,-2.8,0.84,265.472,616.832,-827.648
241.072,582.672,-780.312,-0.28,-2.87,0.98,273.28,632.448,-804.224
241.56,581.696,-778.848,-0.07,-2.73,1.05,265.472,632.448,-827.648
242.048,582.672,-778.36,-0.14,-2.73,1.12,273.28,632.448,-788.608
241.56,582.184,-776.896,0.14,-2.73,1.05,281.088,624.64,-827.648
238.632,580.72,-775.92,0.35,-2.66,1.12,257.664,640.256,-812.032
239.12,581.208,-778.36,0.42,-2.73,1.12,265.472,632.448,-812.032
237.656,582.672,-776.896,0.49,-2.73,1.12,265.472,648.064,-804.224
237.656,583.648,-779.824,0.63,-2.8,1.12,273.28,632.448,-812.032
237.656,585.6,-780.312,0.84,-2.87,1.19,304.512,632.448,-804.224
239.12,588.528,-780.8,1.12,-2.94,1.12,288.896,601.216,-812.032
238.632,590.48,-781.776,1.26,-2.94,1.19,257.664,655.872,-827.648
238.632,592.92,-783.24,1.4,-3.01,1.19,257.664,640.256,-812.032
237.656,595.36,-782.752,1.4,-2.87,1.19,281.088,632.448,-804.224
238.632,595.36,-780.312,1.26,-2.73,1.26,242.048,648.064,-812.032
237.656,596.824,-775.92,1.12,-2.8,1.26,265.472,648.064,-812.032
236.68,597.8,-771.04,0.84,-2.87,1.33,273.28,648.064,-780.8
235.216,593.896,-766.16,0.63,-3.01,1.19,288.896,640.256,-788.608
236.192,591.944,-763.232,0.28,-3.08,1.19,296.704,648.064,-804.224
236.68,589.016,-761.768,0.0,-3.15,1.12,257.664,632.448,-796.416
236.192,586.576,-762.744,-0.21,-3.29,1.12,265.472,655.872,-772.992
238.632,584.624,-764.696,-0.42,-3.43,1.12,273.28,624.64,-796.416
238.144,581.696,-767.136,-0.63,-3.43,1.19,257.664,616.832,-796.416
239.608,578.768,-769.088,-0.7,-3.5,1.19,257.664,624.64,-827.648
239.608,576.816,-771.04,-0.77,-3.57,1.05,296.704,616.832,-812.032
240.584,573.888,-771.528,-0.84,-3.5,0.98,257.664,616.832,-812.032
238.144,573.888,-772.016,-0.98,-3.5,0.77,242.048,640.256,-780.8
237.168,574.864,-772.016,-0.98,-3.43,0.63,265.472,624.64,-804.224
237.656,576.328,-772.016,-1.12,-3.5,0.56,273.28,616.832,-796.416
236.192,579.744,-772.992,-1.33,-3.57,0.42,249.856,609.024,-804.224
236.68,584.136,-773.968,-1.33,-3.78,0.35,257.664,624.64,-819.84
235.216,587.552,-778.36,-1.4,-3.85,0.28,273.28,624.64,-796.416
238.144,592.432,-783.24,-1.54,-3.92,0.35,257.664,640.256,-819.84
238.632,595.848,-786.656,-1.47,-4.06,0.42,273.28,632.448,-827.648
242.048,598.776,-786.656,-1.47,-3.99,0.42,265.472,648.064,-843.264
244.0,599.264,-783.728,-1.54,-3.99,0.63,288.896,640.256,-812.032
244.488,597.312,-780.8,-1.61,-3.92,0.7,265.472,640.256,-819.84
244.0,594.872,-780.312,-1.82,-3.99,0.84,273.28,655.872,-796.416
243.024,592.92,-777.384,-2.1,-3.85,0.98,257.664,655.872,-819.84
242.536,588.528,-776.408,-2.31,-3.92,0.98,265.472,640.256,-819.84
240.096,584.624,-776.408,-2.66,-4.06,0.91,273.28,624.64,-804.224
241.56,580.232,-775.92,-2.94,-4.06,0.84,288.896,609.024,-804.224
239.12,575.352,-776.408,-3.15,-4.13,0.7,273.28,601.216,-812.032
238.632,573.4,-777.872,-3.22,-4.13,0.49,288.896,601.216,-819.84
237.168,571.448,-773.968,-3.08,-4.27,0.42,249.856,632.448,-812.032
235.216,569.984,-774.944,-3.08,-4.34,0.35,265.472,609.024,-772.992
234.24,567.544,-771.528,-3.01,-4.34,0.35,273.28,609.024,-804.224
233.752,564.616,-771.04,-2.87,-4.41,0.35,273.28,609.024,-788.608
233.752,562.176,-770.064,-2.87,-4.55,0.35,265.472,601.216,-796.416
232.288,558.272,-772.992,-2.73,-4.41,0.35,265.472,585.6,-804.224
230.336,555.344,-773.48,-2.45,-4.55,0.49,281.088,616.832,-804.224
230.336,553.88,-773.968,-2.03,-4.55,0.56,265.472,609.024,-819.84
230.824,552.416,-776.408,-1.68,-4.69,0.49,265.472,601.216,-819.84
230.824,553.88,-775.92,-1.4,-4.76,0.49,257.664,601.216,-796.416
231.312,554.856,-775.92,-1.12,-4.76,0.35,249.856,609.024,-819.84
232.288,557.296,-775.432,-0.63,-4.97,0.21,249.856,585.6,-812.032
234.728,563.152,-774.944,-0.42,-5.04,0.14,257.664,609.024,-812.032
234.728,568.032,-773.48,-0.21,-5.11,-0.14,257.664,616.832,-796.416
236.68,574.376,-770.552,0.14,-5.11,-0.21,265.472,609.024,-827.648
237.656,583.16,-765.672,0.35,-5.25,-0.35,257.664,624.64,-796.416
240.096,589.504,-760.304,0.63,-5.39,-0.21,242.048,648.064,-804.224
239.608,593.408,-754.448,0.63,-5.46,0.07,273.28,632.448,-796.416
240.096,598.288,-748.104,0.63,-5.46,0.28,265.472,632.448,-780.8
241.072,600.24,-745.664,0.49,-5.46,0.7,249.856,632.448,-765.184
239.12,600.728,-743.224,0.35,-5.6,0.91,304.512,640.256,-772.992
238.144,599.264,-744.688,0.0,-5.67,1.12,273.28,648.064,-772.992
236.192,599.752,-747.128,-0.21,-5.74,1.19,288.896,632.448,-772.992
235.216,600.24,-750.056,-0.56,-5.81,1.47,257.664,640.256,-772.992
234.24,597.8,-753.96,-0.63,-5.88,1.61,265.472,640.256,-812.032
233.752,595.36,-756.888,-0.84,-5.95,1.89,249.856,624.64,-804.224
234.728,592.432,-759.816,-0.98,-6.09,2.03,288.896,648.064,-788.608
234.728,588.528,-758.352,-1.05,-6.16,2.17,273.28,655.872,-796.416
235.704,585.112,-760.792,-1.19,-6.16,2.24,257.664,632.448,-796.416
234.728,582.672,-760.792,-1.33,-6.3,2.1,273.28,640.256,-772.992
237.168,578.768,-760.792,-1.54,-6.37,2.1,257.664,624.64,-780.8
236.68,575.352,-764.208,-1.54,-6.3,1.89,265.472,632.448,-765.184
238.632,572.912,-767.624,-1.75,-6.37,1.82,265.472,624.64,-796.416
239.12,572.424,-771.04,-1.82,-6.44,1.68,249.856,624.64,-796.416
242.048,571.448,-773.968,-1.75,-6.23,1.61,265.472,609.024,-796.416
242.536,573.4,-777.872,-1.68,-6.37,1.54,242.048,609.024,-812.032
244.0,576.328,-780.312,-1.54,-6.16,1.54,304.512,632.448,-812.032
245.464,578.28,-782.752,-1.33,-6.16,1.54,249.856,624.64,-796.416
245.464,580.232,-781.776,-1.19,-5.95,1.61,249.856,624.64,-827.648
245.952,583.16,-782.752,-1.12,-5.95,1.68,288.896,632.448,-804.224
244.976,585.112,-780.8,-0.98,-5.95,1.75,281.088,624.64,-804.224
245.464,586.088,-777.384,-0.84,-5.74,1.89,288.896,648.064,-804.224
245.464,587.064,-778.36,-0.7,-5.81,1.96,273.28,624.64,-819.84
246.928,586.576,-780.312,-0.56,-5.74,2.1,296.704,632.448,-812.032
247.416,585.6,-783.24,-0.42,-5.6,2.24,281.088,648.064,-804.224
247.416,584.136,-783.24,-0.35,-5.46,2.24,296.704,640.256,-843.264
248.392,583.648,-783.24,-0.28,-5.39,2.38,304.512,632.448,-812.032
250.344,580.232,-781.776,-0.07,-5.32,2.38,257.664,624.64,-819.84
249.856,577.304,-780.8,0.07,-5.32,2.45,288.896,609.024,-812.032
248.392,572.912,-777.872,0.0,-5.18,2.45,265.472,609.024,-819.84
246.928,567.544,-775.432,0.07,-5.04,2.38,281.088,624.64,-819.84
245.464,566.08,-773.48,0.07,-5.04,2.38,257.664,624.64,-780.8
243.512,564.616,-772.504,0.14,-5.04,2.31,257.664,632.448,-812.032
242.536,563.152,-772.504,0.0,-5.11,2.17,273.28,616.832,-796.416
243.024,563.64,-776.408,0.14,-5.18,2.03,273.28,609.024,-812.032
242.536,564.128,-778.848,0.07,-5.18,1.89,273.28,609.024,-819.84
244.0,565.592,-780.8,0.0,-5.18,1.82,288.896,632.448,-827.648
245.952,566.568,-783.24,-0.07,-5.18,1.68,257.664,616.832,-819.84
246.44,567.056,-784.704,-0.21,-5.18,1.61,273.28,616.832,-812.032
247.904,570.96,-783.24,-0.28,-5.04,1.68,281.088,609.024,-819.84
247.416,573.4,-785.192,-0.35,-4.9,1.68,281.088,632.448,-827.648
247.416,575.84,-784.704,-0.35,-4.83,1.61,273.28,616.832,-819.84
247.416,574.864,-780.312,-0.49,-4.83,1.61,288.896,601.216,-804.224
246.44,578.28,-778.36,-0.77,-4.83,1.68,265.472,609.024,-804.224
247.904,576.816,-776.896,-0.98,-4.69,1.61,288.896,632.448,-804.224
245.952,575.352,-773.48,-1.12,-4.69,1.61,265.472,616.832,-819.84
246.928,574.376,-771.528,-1.4,-4.69,1.54,265.472,609.024,-819.84
245.952,574.864,-768.112,-1.54,-4.62,1.47,249.856,624.64,-827.648
245.952,576.328,-768.112,-1.75,-4.62,1.33,265.472,640.256,-788.608
244.976,575.84,-764.208,-1.96,-4.55,1.19,242.048,624.64,-788.608
244.0,578.768,-761.768,-2.03,-4.62,0.98,257.664,609.024,-780.8
242.536,579.256,-760.792,-2.24,-4.62,0.91,265.472,624.64,-812.032
239.608,579.744,-759.328,-2.38,-4.62,0.84,265.472,624.64,-812.032
238.144,582.672,-760.304,-2.38,-4.62,0.7,265.472,624.64,-780.8
237.656,585.6,-763.232,-2.24,-4.55,0.7,273.28,655.872,-788.608
237.168,585.6,-767.624,-2.03,-4.62,0.7,281.088,632.448,-796.416
235.216,585.6,-766.16,-1.75,-4.69,0.91,257.664,624.64,-796.416
234.728,584.136,-767.136,-1.54,-4.76,1.05,273.28,640.256,-812.032
233.752,582.184,-768.112,-1.33,-4.62,1.26,257.664,655.872,-796.416
232.288,582.184,-766.16,-1.26,-4.62,1.4,273.28,624.64,-796.416
229.36,579.744,-765.184,-1.12,-4.62,1.4,242.048,609.024,-796.416
225.944,578.28,-765.672,-0.98,-4.55,1.26,257.664,632.448,-788.608
224.968,577.792,-765.672,-1.05,-4.55,1.33,234.24,663.68,-796.416
222.04,576.816,-770.064,-1.12,-4.55,1.26,257.664,624.64,-812.032
222.04,578.28,-775.92,-1.12,-4.69,1.12,242.048,624.64,-796.416
223.016,578.768,-778.36,-1.05,-4.69,1.19,265.472,648.064,-804.224
222.528,578.28,-782.264,-0.84,-4.83,1.19,265.472,616.832,-819.84
223.992,578.28,-782.264,-0.7,-4.69,1.26,242.048,616.832,-819.84
224.968,578.768,-786.656,-0.49,-4.83,1.19,257.664,616.832,-804.224
226.92,580.232,-787.144,-0.49,-4.69,1.26,288.896,616.832,-812.032
226.432,582.184,-789.096,-0.28,-4.69,1.33,249.856,648.064,-819.84
229.848,580.232,-790.56,-0.14,-4.69,1.47,265.472,593.408,-804.224
229.36,579.256,-792.512,0.0,-4.69,1.47,273.28,624.64,-827.648
229.848,577.792,-792.024,0.07,-4.62,1.68,273.28,616.832,-819.84
232.288,577.304,-790.56,0.14,-4.69,1.68,281.088,616.832,-819.84
231.312,575.84,-791.048,0.35,-4.55,1.68,265.472,609.024,-804.224
230.336,573.888,-791.048,0.42,-4.48,1.68,265.472,640.256,-827.648
231.312,571.936,-787.632,0.49,-4.62,1.54,242.048,624.64,-804.224
229.848,569.984,-786.656,0.63,-4.48,1.54,265.472,609.024,-819.84
229.848,569.008,-786.168,0.7,-4.62,1.54,273.28,648.064,-804.224
229.36,568.52,-787.144,0.77,-4.69,1.4,234.24,632.448,-812.032
228.384,566.568,-785.68,0.84,-4.62,1.47,265.472,616.832,-819.84
229.36,566.568,-783.24,0.84,-4.62,1.33,249.856,593.408,-804.224
228.872,568.032,-782.752,0.84,-4.69,1.33,257.664,601.216,-835.456
229.848,567.056,-783.728,0.98,-4.76,1.33,265.472,616.832,-804.224
231.8,566.08,-782.752,0.91,-4.76,1.4,265.472,616.832,-819.84
230.336,565.592,-781.776,1.05,-4.69,1.33,265.472,616.832,-796.416
230.336,564.128,-776.408,1.05,-4.62,1.54,273.28,624.64,-804.224
231.312,564.128,-774.944,0.91,-4.62,1.47,265.472,593.408,-804.224
231.312,563.152,-771.528,0.7,-4.69,1.47,257.664,609.024,-804.224
230.336,563.64,-769.576,0.56,-4.76,1.26,249.856,624.64,-804.224
229.848,564.128,-765.672,0.21,-4.69,1.12,265.472,624.64,-804.224
227.408,564.128,-764.208,0.14,-4.76,0.91,265.472,616.832,-804.224
224.968,565.104,-762.256,0.0,-4.9,0.84,234.24,609.024,-796.416
224.968,567.056,-760.304,-0.14,-5.04,0.63,265.472,609.024,-788.608
222.528,568.52,-758.84,-0.07,-5.04,0.7,265.472,585.6,-804.224
223.504,569.496,-760.792,-0.14,-5.25,0.63,249.856,632.448,-788.608
223.016,569.496,-765.184,-0.28,-5.39,0.7,273.28,609.024,-812.032
222.528,569.984,-768.6,-0.07,-5.46,0.7,249.856,601.216,-819.84
221.552,568.032,-771.528,-0.14,-5.53,0.7,242.048,585.6,-796.416
221.552,568.032,-774.944,-0.07,-5.53,0.7,234.24,632.448,-804.224
221.064,567.544,-775.92,0.07,-5.46,0.7,249.856,609.024,-812.032
221.552,567.544,-773.48,0.0,-5.46,0.7,226.432,616.832,-796.416
221.064,568.032,-774.456,0.21,-5.6,0.63,249.856,593.408,-796.416
220.088,567.056,-772.504,0.21,-5.67,0.49,242.048,616.832,-788.608
219.6,569.008,-771.04,0.42,-5.81,0.42,242.048,609.024,-812.032
219.112,570.96,-773.48,0.56,-5.81,0.42,234.24,616.832,-819.84
218.624,573.4,-776.408,0.84,-6.02,0.28,234.24,640.256,-796.416
219.112,574.864,-777.872,1.05,-5.95,0.28,257.664,616.832,-796.416
220.088,577.304,-780.312,1.26,-6.02,0.14,249.856,624.64,-819.84
222.04,577.304,-783.728,1.4,-6.16,0.28,257.664,655.872,-827.648
224.48,580.232,-786.168,1.54,-6.16,0.21,242.048,585.6,-796.416
225.456,582.672,-788.12,1.75,-6.02,0.35,242.048,648.064,-796.416
226.92,584.624,-788.12,1.75,-6.09,0.42,288.896,648.064,-835.456
227.896,585.6,-788.12,1.82,-5.88,0.49,288.896,632.448,-812.032
228.384,586.576,-790.072,1.82,-5.81,0.56,257.664,663.68,-788.608
227.408,587.552,-791.536,1.96,-5.88,0.7,242.048,648.064,-804.224
229.848,587.064,-793.976,1.96,-5.81,0.84,249.856,655.872,-835.456
229.848,588.04,-796.416,2.17,-5.74,0.84,265.472,616.832,-819.84
229.36,586.576,-798.368,2.31,-5.6,0.98,242.048,632.448,-827.648
231.312,587.552,-800.808,2.52,-5.6,1.12,265.472,632.448,-827.648
231.8,587.064,-802.76,2.59,-5.32,1.12,249.856,616.832,-827.648
231.8,586.088,-803.248,2.87,-5.18,1.33,242.048,640.256,-874.496
233.752,585.112,-803.248,2.87,-4.97,1.33,265.472,632.448,-843.264
232.776,582.672,-803.248,2.94,-4.9,1.4,249.856,648.064,-843.264
230.336,580.72,-803.248,2.87,-4.76,1.33,265.472,640.256,-819.84
230.336,580.72,-801.784,3.01,-4.55,1.4,257.664,632.448,-835.456
230.336,579.744,-802.272,3.01,-4.55,1.26,257.664,601.216,-827.648
229.848,581.696,-800.32,3.01,-4.48,1.26,249.856,624.64,-843.264
229.36,580.72,-800.32,2.87,-4.34,1.19,265.472,640.256,-827.648
230.336,583.648,-798.368,2.87,-4.34,1.19,257.664,616.832,-835.456
230.336,585.6,-798.368,2.8,-4.34,1.19,281.088,640.256,-835.456
232.288,587.064,-797.88,2.73,-4.27,1.19,242.048,655.872,-812.032
232.288,590.968,-796.904,2.59,-4.13,1.12,304.512,648.064,-812.032
233.752,592.92,-795.44,2.52,-4.06,1.26,249.856,655.872,-843.264
233.752,592.92,-795.44,2.31,-3.99,1.33,257.664,616.832,-835.456
234.24,593.896,-794.952,2.1,-3.85,1.19,257.664,640.256,-827.648
233.752,591.944,-793.976,1.96,-3.57,1.4,257.664,655.872,-827.648
232.776,591.944,-792.024,1.61,-3.5,1.4,249.856,624.64,-835.456
232.776,590.968,-789.584,1.26,-3.43,1.54,273.28,624.64,-827.648
233.264,588.528,-790.56,0.84,-3.29,1.33,257.664,640.256,-812.032
231.312,587.552,-790.56,0.56,-3.22,1.47,257.664,648.064,-804.224
230.336,585.112,-789.584,0.28,-3.01,1.54,273.28,624.64,-819.84
228.384,583.648,-788.608,0.14,-2.94,1.54,265.472,593.408,-835.456
226.432,581.208,-784.216,0.07,-2.94,1.54,249.856,632.448,-804.224
225.944,579.256,-783.728,0.0,-2.87,1.54,249.856,616.832,-819.84
226.92,579.744,-782.752,-0.14,-2.73,1.61,249.856,640.256,-819.84
224.48,580.232,-782.264,-0.07,-2.8,1.54,273.28,640.256,-819.84
224.968,580.232,-780.312,-0.14,-2.87,1.54,265.472,616.832,-819.84
225.456,579.256,-779.824,-0.14,-2.87,1.47,249.856,616.832,-812.032
225.944,579.744,-780.8,-0.21,-2.87,1.4,249.856,624.64,-812.032
226.92,582.184,-780.312,-0.14,-2.8,1.4,273.28,632.448,-796.416
228.384,583.648,-779.336,-0.14,-2.8,1.33,281.088,624.64,-788.608
228.384,587.552,-779.824,-0.14,-2.66,1.33,265.472,632.448,-812.032
228.384,591.456,-779.824,-0.14,-2.59,1.33,249.856,640.256,-804.224
228.872,592.92,-780.8,-0.07,-2.52,1.33,257.664,632.448,-819.84
230.336,595.36,-782.264,-0.07,-2.52,1.47,296.704,655.872,-804.224
230.336,596.824,-785.68,-0.07,-2.45,1.61,249.856,640.256,-812.032
230.336,598.288,-787.632,-0.07,-2.45,1.89,265.472,632.448,-819.84
231.312,597.312,-789.096,-0.14,-2.31,1.96,273.28,655.872,-827.648
230.824,596.824,-790.072,-0.07,-2.17,2.1,273.28,648.064,-819.84
230.824,594.872,-792.024,-0.28,-2.17,2.17,265.472,632.448,-827.648
233.264,593.896,-790.56,-0.35,-2.17,2.24,257.664,663.68,-835.456
232.776,592.92,-792.024,-0.56,-2.24,2.17,281.088,648.064,-819.84
233.264,591.944,-792.024,-0.77,-2.17,2.17,257.664,640.256,-827.648
235.216,590.968,-790.072,-0.91,-2.1,2.03,273.28,655.872,-812.032
234.24,590.48,-791.048,-1.05,-2.17,1.96,249.856,640.256,-835.456
232.288,590.968,-788.12,-1.26,-2.1,1.89,265.472,663.68,-812.032
233.264,591.456,-789.096,-1.33,-2.1,1.89,265.472,624.64,-827.648
233.752,590.968,-788.608,-1.54,-2.1,1.89,265.472,648.064,-819.84
233.264,590.48,-787.144,-1.47,-2.1,1.96,249.856,640.256,-835.456
233.264,590.968,-788.12,-1.61,-2.1,2.03,265.472,640.256,-819.84
232.776,591.944,-787.632,-1.82,-2.1,2.1,273.28,648.064,-812.032
232.288,590.968,-785.68,-1.75,-2.1,2.03,249.856,655.872,-804.224
232.776,591.944,-783.24,-1.89,-2.1,2.03,249.856,632.448,-796.416
231.312,593.408,-783.728,-2.1,-2.03,1.96,249.856,632.448,-827.648
231.312,595.848,-783.728,-2.24,-1.96,1.96,265.472,632.448,-819.84
230.336,597.312,-782.752,-2.38,-1.89,1.82,281.088,648.064,-804.224
229.36,597.8,-779.824,-2.38,-1.82,2.03,265.472,655.872,-835.456
228.872,597.8,-775.92,-2.45,-1.89,2.1,281.088,671.488,-812.032
227.896,598.288,-774.944,-2.38,-1.89,2.24,265.472,679.296,-796.416
228.384,597.8,-773.48,-2.38,-1.89,2.45,273.28,663.68,-804.224
226.92,595.848,-774.456,-2.31,-1.96,2.52,257.664,648.064,-804.224
228.384,594.384,-774.944,-2.24,-1.89,2.66,249.856,624.64,-819.84
229.36,591.944,-777.384,-2.17,-2.03,2.59,257.664,655.872,-812.032
229.36,589.016,-779.336,-2.1,-1.89,2.66,242.048,632.448,-827.648
229.848,586.576,-779.336,-1.82,-1.82,2.66,257.664,640.256,-819.84
229.36,584.624,-781.288,-1.47,-1.61,2.66,242.048,640.256,-819.84
228.384,580.72,-782.264,-1.26,-1.54,2.8,281.088,655.872,-827.648
227.896,580.232,-784.216,-0.98,-1.47,2.94,249.856,640.256,-812.032
227.896,575.84,-781.776,-0.63,-1.33,3.08,249.856,632.448,-812.032
225.944,572.912,-782.264,-0.42,-1.33,3.08,265.472,632.448,-804.224
225.944,573.4,-782.752,0.0,-1.26,3.22,234.24,624.64,-804.224
224.48,572.912,-785.68,0.21,-1.26,3.22,242.048,616.832,-827.648
224.48,571.936,-786.168,0.49,-1.26,3.22,242.048,601.216,-827.648
225.456,574.376,-789.584,0.77,-1.26,3.22,249.856,632.448,-835.456
226.92,574.376,-788.608,0.84,-1.19,3.22,257.664,632.448,-819.84
228.872,577.304,-789.584,0.98,-1.12,3.29,273.28,648.064,-819.84
229.36,578.768,-789.584,0.98,-1.05,3.22,257.664,609.024,-827.648
229.36,582.672,-789.096,0.91,-0.91,3.29,234.24,640.256,-819.84
228.384,584.624,-786.168,0.98,-0.84,3.29,257.664,632.448,-804.224
226.92,585.6,-783.728,1.05,-0.7,3.29,281.088,640.256,-804.224
226.432,587.064,-780.8,1.05,-0.7,3.43,242.048,632.448,-812.032
224.968,587.552,-781.776,0.98,-0.7,3.5,249.856,624.64,-812.032
226.432,588.04,-780.312,0.84,-0.77,3.5,265.472,679.296,-819.84
227.408,588.04,-779.824,0.77,-0.84,3.43,249.856,632.448,-819.84
228.384,588.04,-781.776,0.49,-0.77,3.43,257.664,632.448,-835.456
230.336,588.04,-783.728,0.28,-0.77,3.36,249.856,640.256,-827.648
230.824,588.528,-786.168,0.07,-0.7,3.29,257.664,648.064,-812.032
230.336,588.04,-785.192,-0.14,-0.63,3.22,265.472,632.448,-827.648
230.336,590.48,-785.192,-0.28,-0.56,3.15,249.856,648.064,-819.84
229.36,589.992,-786.656,-0.49,-0.35,3.15,265.472,655.872,-796.416
227.896,590.968,-787.144,-0.7,-0.35,3.08,257.664,624.64,-819.84
226.92,592.432,-785.68,-0.77,-0.42,3.08,265.472,640.256,-835.456
227.896,591.944,-789.584,-1.05,-0.42,3.08,288.896,616.832,-804.224
226.92,592.92,-792.024,-1.12,-0.42,3.22,249.856,640.256,-804.224
226.432,594.872,-792.512,-1.33,-0.35,3.29,257.664,648.064,-819.84
228.872,594.872,-791.048,-1.4,-0.28,3.36,281.088,648.064,-812.032
228.872,594.384,-790.56,-1.47,-0.35,3.43,265.472,679.296,-812.032
228.384,592.92,-791.536,-1.54,-0.28,3.43,257.664,632.448,-812.032
229.36,593.408,-790.56,-1.68,-0.21,3.5,273.28,648.064,-835.456
227.408,593.896,-792.024,-1.82,-0.14,3.57,265.472,624.64,-835.456
229.36,591.456,-790.56,-1.96,-0.07,3.5,242.048,624.64,-835.456
228.384,591.456,-791.536,-2.17,-0.07,3.57,265.472,648.064,-796.416
227.896,589.992,-789.584,-2.45,-0.07,3.57,265.472,640.256,-804.224
227.896,589.992,-789.584,-2.59,0.0,3.5,249.856,655.872,-804.224
228.384,590.968,-786.168,-2.8,0.0,3.64,242.048,624.64,-827.648
226.92,591.456,-784.216,-2.87,0.07,3.57,273.28,616.832,-835.456
226.92,590.968,-780.312,-3.08,-0.07,3.64,273.28,640.256,-804.224
226.432,591.944,-775.432,-3.36,-0.07,3.64,234.24,640.256,-804.224
226.432,591.456,-775.432,-3.57,-0.07,3.71,257.664,616.832,-804.224
226.92,590.48,-772.992,-3.78,-0.14,3.71,257.664,648.064,-788.608
227.896,589.016,-772.504,-3.85,-0.21,3.78,218.624,624.64,-788.608
225.944,589.016,-773.48,-4.06,-0.14,3.78,242.048,640.256,-788.608
225.944,587.064,-771.04,-4.2,-0.21,3.78,249.856,624.64,-804.224
225.944,583.648,-768.6,-4.41,-0.35,3.85,257.664,624.64,-819.84
226.432,580.72,-771.04,-4.48,-0.42,3.78,265.472,632.448,-804.224
227.896,577.792,-768.6,-4.69,-0.42,3.85,242.048,632.448,-812.032
228.384,576.328,-772.016,-4.83,-0.56,3.85,281.088,616.832,-804.224
229.848,573.888,-771.04,-4.97,-0.63,3.64,249.856,632.448,-788.608
229.848,570.96,-769.088,-5.11,-0.56,3.57,242.048,616.832,-812.032
228.872,570.472,-771.04,-5.11,-0.63,3.5,257.664,640.256,-788.608
230.336,569.984,-770.552,-5.04,-0.7,3.43,281.088,609.024,-780.8
229.848,568.52,-769.576,-4.9,-0.77,3.36,265.472,655.872,-804.224
229.36,568.032,-770.552,-4.69,-0.77,3.29,249.856,632.448,-788.608
229.848,567.056,-770.552,-4.55,-0.84,3.22,249.856,601.216,-804.224
228.384,566.568,-774.456,-4.34,-0.77,3.22,265.472,601.216,-804.224
228.384,566.08,-776.896,-4.2,-0.91,3.15,288.896,616.832,-804.224
230.336,567.056,-779.336,-3.92,-0.77,3.15,242.048,601.216,-827.648
229.848,566.08,-783.24,-3.64,-0.63,3.15,249.856,609.024,-819.84
228.384,564.616,-783.728,-3.29,-0.63,3.08,273.28,624.64,-812.032
