@relation 'MLC'

@attribute F1_MEAN_ACC_X numeric
@attribute F2_VARIANCE_ACC_X numeric
@attribute F3_ENERGY_ACC_X numeric
@attribute F4_PEAK_TO_PEAK_ACC_X numeric
@attribute F5_MINIMUM_ACC_X numeric
@attribute F6_MAXIMUM_ACC_X numeric
@attribute F7_MEAN_ACC_Y numeric
@attribute F8_MINIMUM_ACC_Y numeric
@attribute F9_MAXIMUM_ACC_Y numeric
@attribute F10_MEAN_ACC_Z numeric
@attribute F11_ENERGY_ACC_Z numeric
@attribute F12_MINIMUM_ACC_Z numeric
@attribute F13_MAXIMUM_ACC_Z numeric
@attribute F14_ABS_MEAN_ACC_V numeric
@attribute F15_ABS_MINIMUM_ACC_V numeric
@attribute class {stationary, walking, running, cycling}

@data
-0.797363, 1.20703, 129, 4.03906, -2.98047, 1.05566, 1.01172, -1.81738, 4.54688, 0.116577, 5.00391, -0.347168, 0.817871, 1.97949, 0.464844, running
-0.655762, 0.897461, 92.9375, 3.48633, -2.51563, 0.970703, 0.927246, -1.16797, 3.92969, 0.359863, 23.5, -0.373535, 1.85645, 1.76563, 0.596191, running
-0.724121, 1.08789, 112.875, 3.76367, -2.6543, 1.10938, 0.991699, -1.91602, 4.16797, 0.186279, 8.22656, -0.490967, 1.04004, 1.91406, 0.571289, running
-0.732422, 1.11914, 115.875, 3.76953, -2.62109, 1.14844, 0.961426, -1.73145, 3.77344, 0.233154, 12.5938, -0.302734, 1.08887, 1.85449, 0.745605, running
-0.781738, 1.2832, 132.625, 3.97461, -2.88086, 1.09277, 1.00293, -1.55078, 4.75781, 0.116272, 8.46094, -0.875488, 0.901367, 1.9834, 0.626953, running
-0.753906, 1.24316, 126.813, 4.33984, -3.26953, 1.06738, 0.938965, -1.16895, 4.12891, 0.204224, 11.3672, -0.407227, 1.15625, 1.84082, 0.585938, running
-0.76416, 1.17871, 123.438, 4.03516, -2.94727, 1.08594, 0.923828, -1.41797, 4.10547, 0.220703, 14.1641, -0.42749, 1.32227, 1.85352, 0.540039, running
-0.600098, 1.31152, 117.063, 4.30078, -3.01563, 1.28418, 1.00488, -1.47266, 4.02734, 0.149536, 12.4922, -0.647949, 1.38574, 1.86035, 0.649902, running
-0.525391, 1.06738, 94.0625, 4.19922, -2.45117, 1.74512, 0.80957, -1.52344, 3.54883, 0.119751, 13.6016, -0.512695, 1.31934, 1.62695, 0.279297, running
-0.687988, 0.895996, 95.875, 3.63477, -2.5918, 1.04199, 0.916016, -1.24219, 3.91992, 0.191528, 8.90625, -0.421875, 0.994629, 1.70117, 0.491211, running
-0.646484, 0.912109, 93.125, 3.52344, -2.43945, 1.08398, 1.00586, -1.43164, 3.59766, 0.246094, 10.6641, -0.407227, 0.845703, 1.83496, 0.701172, running
-0.712402, 1.01074, 106.25, 4.29297, -3.18555, 1.10742, 0.971191, -1.3916, 4.43359, 0.0575867, 14.0625, -1.08203, 1.68359, 1.86523, 0.617188, running
-0.64502, 0.913086, 93.0625, 3.17969, -2.19531, 0.984863, 0.998047, -1.27051, 3.94531, 0.333496, 22, -0.452881, 1.61914, 1.8623, 0.681641, running
-0.729004, 1.0752, 112.5, 4.01172, -2.92383, 1.08789, 0.856934, -1.44141, 3.91016, 0.233032, 9.72656, -0.262207, 1.10449, 1.75684, 0.530273, running
-0.724609, 1.05957, 110.938, 3.86328, -2.74023, 1.12305, 0.867676, -1.66992, 3.63281, 0.312256, 22.2969, -0.568359, 1.8291, 1.83203, 0.661621, running
-0.708984, 1.07031, 110.063, 3.79688, -2.65625, 1.14063, 0.959473, -1.28613, 4.61328, 0.242554, 12.1797, -0.358643, 1.17676, 1.87109, 0.519043, running
-0.655273, 0.940918, 95.9375, 4.29688, -3.33398, 0.962891, 0.938965, -1.25781, 4.00781, 0.164429, 8.99219, -0.508789, 1.15527, 1.75, 0.501465, running
-0.683594, 0.728027, 83.6875, 3.27148, -2.47461, 0.796387, 0.855469, -1.47363, 3.30859, 0.24231, 10.8516, -0.359619, 0.998535, 1.65332, 0.297119, running
-0.371582, 0.633789, 54.0625, 2.92773, -1.99414, 0.933594, 0.969238, -1.06934, 3.9707, 0.322021, 17.4844, -0.30127, 1.1582, 1.60645, 0.585938, running
-0.417725, 0.657715, 58.25, 2.96875, -1.9248, 1.04395, 1.08203, -1.03125, 4.73438, 0.230469, 11.0625, -0.412842, 1.21777, 1.74707, 0.537109, running
-0.397217, 0.632813, 55.3438, 2.91992, -1.92676, 0.992676, 1.0332, -0.992676, 4.35547, 0.282715, 13.7031, -0.202759, 1.25098, 1.66211, 0.609375, running
-0.276367, 0.497314, 40.1563, 2.59375, -1.4668, 1.12695, 0.949707, -0.792969, 4.89063, 0.525879, 57.0313, -0.57959, 2.71094, 1.64648, 0.540527, running
-0.403809, 0.681152, 59.125, 2.98633, -1.97949, 1.00586, 0.859863, -1.26172, 4.11719, -0.14978, 37.9688, -2.38281, 0.992676, 1.65332, 0.371094, running
-0.27002, 0.943848, 71.1875, 6.48047, -5.50391, 0.975586, 0.813477, -2.02734, 5.23828, 0.34082, 27.5156, -2.0332, 2.58789, 1.58398, 0.269287, running
-0.466064, 0.615234, 58.2813, 3.11133, -2.19531, 0.915527, 1.02148, -1.32324, 4.83203, 0.144043, 12.2813, -1.06836, 1.29102, 1.74707, 0.455811, running
-0.494629, 0.708008, 66.6875, 3.42969, -2.50977, 0.919434, 0.974609, -1.08887, 5.33203, 0.380615, 26.1875, -0.316162, 1.71875, 1.74316, 0.529297, running
-0.406738, 0.544434, 49.7188, 2.53516, -1.60254, 0.931152, 0.958008, -0.935547, 3.84961, 0.414307, 30.0156, -0.274414, 2.01367, 1.68945, 0.597168, running
-0.334717, 0.42749, 37.7813, 2.30469, -1.53613, 0.767578, 0.95166, -1.01855, 4.20313, 0.432373, 30.375, -0.248413, 1.76465, 1.62891, 0.420654, running
-0.527344, 0.712891, 69.375, 3.18359, -2.34375, 0.839355, 0.958496, -1.16309, 4.5625, 0.330322, 23.1563, -0.410156, 1.29785, 1.72461, 0.525391, running
-0.663574, 0.977539, 99.25, 3.78125, -2.62695, 1.15332, 0.972168, -1.36816, 3.54492, 0.472168, 39.9688, -0.531738, 2.13477, 1.87598, 0.632813, running
-0.624023, 0.925293, 92, 4.35938, -3.46094, 0.898438, 0.810059, -1.32129, 4.94922, 0.518555, 50.875, -0.691895, 2.03906, 1.77539, 0.605957, running
-0.693359, 0.998047, 103.5, 3.82813, -2.50586, 1.32227, 0.924805, -1.44727, 3.88477, 0.477051, 42.8438, -0.537109, 2.11133, 1.89258, 0.614258, running
-0.577148, 0.75, 75.8125, 3.23633, -2.05664, 1.17969, 0.913574, -1.2041, 4.00391, 0.383057, 26.4063, -0.386963, 1.9541, 1.74512, 0.465088, running
-0.584961, 0.901855, 87.125, 3.65039, -2.62109, 1.02832, 0.96582, -1.29199, 4.88281, 0.314209, 18.7188, -0.312012, 1.40332, 1.81348, 0.481934, running
-0.587402, 0.982422, 92.9375, 3.48047, -2.44141, 1.03906, 0.928223, -1.16992, 3.87109, 0.349609, 22.5469, -0.313721, 1.50781, 1.80176, 0.705078, running
-0.679688, 0.966797, 100, 3.62305, -2.40625, 1.2168, 0.973145, -1.31543, 4.17969, 0.276611, 14.7891, -0.401855, 1.09863, 1.91602, 0.556641, running
-0.662109, 1.00684, 101.188, 3.625, -2.53711, 1.08691, 0.876953, -1.65918, 4.59375, 0.454834, 34.4063, -0.59375, 1.78711, 1.83887, 0.606445, running
-0.483887, 0.921387, 80.875, 4.03906, -2.56445, 1.47461, 0.900879, -1.24414, 4.27344, 0.440186, 39, -0.798828, 1.68848, 1.74023, 0.185669, running
-0.595215, 0.962402, 92.1875, 3.92578, -2.85742, 1.06836, 1.07617, -1.20508, 5.83984, 0.200317, 16.2344, -1.12109, 1.52637, 1.85645, 0.48584, running
-0.769531, 1.02246, 113, 3.87109, -2.95508, 0.916504, 0.912598, -1.55664, 4.35156, 0.4375, 31.9531, -0.345459, 1.6748, 1.94434, 0.529785, running
-0.687012, 0.9375, 98.6875, 3.88477, -2.82617, 1.05762, 0.816895, -1.46387, 3.65625, 0.401367, 35.9063, -0.496826, 1.74512, 1.7832, 0.572754, running
-0.683105, 1.13184, 111.938, 3.83789, -2.81641, 1.02051, 0.927246, -1.44629, 4.67578, 0.342285, 24.375, -0.476563, 1.53027, 1.875, 0.501465, running
-0.712402, 1.05469, 109.313, 4.12109, -2.85742, 1.2627, 0.873047, -1.35254, 4.05469, 0.414795, 31.1875, -0.546387, 1.54297, 1.88672, 0.61377, running
-0.6875, 0.94043, 98.9375, 3.97656, -2.88086, 1.09473, 0.81543, -1.64063, 3.95508, 0.493164, 46.4375, -0.782227, 1.91113, 1.88672, 0.606934, running
-0.555176, 0.907715, 85.125, 4.01172, -2.83984, 1.16895, 0.779785, -1.14453, 4.23047, 0.519531, 42.0313, -0.462158, 1.71191, 1.72656, 0.587402, running
-0.760742, 1.20801, 125.063, 4.15234, -2.91406, 1.23535, 0.880371, -1.45801, 4.48828, 0.306152, 18.5938, -0.521973, 1.23047, 1.87793, 0.620117, running
-0.600586, 0.875, 86.5, 3.62305, -2.48438, 1.1377, 0.881348, -1.25879, 4.26172, 0.413818, 23.5469, -0.214233, 1.27051, 1.74707, 0.580078, running
-0.720215, 1.01953, 107.688, 3.73633, -2.5293, 1.20605, 0.877441, -1.28516, 4.11719, 0.400635, 26.7031, -0.497559, 1.5166, 1.85645, 0.62207, running
-0.506836, 0.706543, 67.4375, 3.22461, -2.37305, 0.851074, 0.855957, -1.29688, 3.92188, 0.449219, 33.4375, -0.374268, 1.91992, 1.66309, 0.612793, running
-0.2229, 0.418213, 32.75, 2.50391, -1.55762, 0.945801, 0.82666, -0.743164, 3.85742, 0.743164, 83.875, -0.32666, 2.43359, 1.57129, 0.447754, running
-0.349609, 0.479248, 42.125, 2.51563, -1.66992, 0.844238, 0.924805, -1.07031, 3.5293, 0.53418, 38.9688, -0.31958, 1.76855, 1.59082, 0.524902, running
-0.417236, 0.518066, 48.4375, 2.72656, -1.87109, 0.854492, 0.93457, -0.955566, 3.87695, 0.416992, 24.4531, -0.265625, 1.39453, 1.57031, 0.481934, running
-0.537109, 0.715332, 70.3125, 3.45117, -2.41602, 1.03516, 0.836426, -1.17285, 4.67188, 0.409424, 27.7188, -0.325684, 1.47852, 1.69238, 0.660645, running
-0.518066, 0.585938, 59.7813, 3.0332, -2.02344, 1.00879, 0.802734, -1.03613, 3.91797, 0.466309, 33.2188, -0.485107, 1.42188, 1.64648, 0.526367, running
-0.594727, 0.705078, 74.125, 3.09375, -2.20117, 0.892578, 0.91748, -1.24609, 3.87109, 0.555664, 48.8438, -0.581055, 1.9707, 1.7998, 0.641113, running
-0.565918, 0.697266, 71.25, 3.18359, -2.38672, 0.796387, 0.856445, -1.06348, 4.02344, 0.436523, 29.3906, -0.407227, 1.44238, 1.64355, 0.397949, running
-0.537598, 0.671387, 67.25, 3.42188, -2.45703, 0.964844, 0.921875, -1.23242, 3.82227, 0.427002, 28.0469, -0.367676, 1.40332, 1.7168, 0.551758, running
-0.555664, 0.739258, 73.375, 3.29297, -2.30469, 0.988281, 0.909668, -1.42969, 5.51953, 0.416992, 36.3125, -0.777832, 1.93066, 1.77344, 0.300781, running
-0.473877, 0.75293, 68.4375, 3.33203, -2.41406, 0.917969, 0.989258, -1.14355, 4.54297, 0.266602, 19.7344, -0.563965, 1.9082, 1.77734, 0.521484, running
-0.508789, 0.859375, 78.3125, 3.25391, -2.17188, 1.08105, 0.952637, -1.27441, 4.41797, 0.509277, 48.125, -0.489258, 2.26563, 1.87988, 0.632813, running
-0.598145, 0.913086, 88.9375, 3.56836, -2.41016, 1.15723, 0.95166, -1.4375, 4.65625, 0.424072, 43.75, -0.508789, 2.11523, 1.9248, 0.520508, running
-0.69873, 0.857422, 94.25, 3.42188, -2.43164, 0.989258, 0.924805, -1.41406, 4.09375, 0.547363, 49.4375, -0.624023, 1.85645, 1.89063, 0.62793, running
-0.551758, 0.843262, 80.3125, 3.67383, -2.14258, 1.53027, 0.937988, -1.16113, 4.01172, 0.404297, 27.7969, -0.280029, 1.75781, 1.77734, 0.675293, running
-0.615723, 0.849609, 86, 3.81445, -2.5957, 1.21875, 0.910645, -1.26172, 4.81641, 0.503418, 45.6875, -0.520996, 2.07422, 1.87988, 0.522949, running
-0.595215, 0.98877, 94, 3.91211, -2.79297, 1.11914, 0.822266, -1.53125, 4.74609, 0.4375, 38.5625, -0.635254, 2.10156, 1.85645, 0.552246, running
-0.722656, 0.976563, 104.938, 3.74023, -2.65625, 1.08398, 0.80957, -1.33887, 3.75781, 0.44873, 36.3125, -0.563477, 1.56445, 1.78906, 0.59668, running
-0.603027, 0.908203, 89, 4.02734, -2.93359, 1.09082, 0.795898, -1.32617, 5.32813, 0.497314, 56.6875, -0.527832, 2.49414, 1.79492, 0.443359, running
-0.521973, 0.71582, 69.1875, 3.50781, -2.31445, 1.19336, 0.925781, -1.49219, 4.40625, 0.351807, 23, -0.327148, 1.94629, 1.75879, 0.469238, running
-0.600098, 0.852051, 84.875, 3.92773, -2.82813, 1.09863, 0.953125, -1.09082, 3.98633, 0.375, 23.8906, -0.263184, 1.7373, 1.77832, 0.51123, running
-0.479248, 0.67627, 63.4063, 2.95703, -1.95898, 0.99707, 1.01953, -1.00586, 4.46875, 0.331787, 18.8438, -0.303711, 1.35449, 1.71289, 0.627441, running
-0.413818, 0.479736, 45.5625, 2.77344, -1.88086, 0.891602, 0.876465, -0.862793, 3.86523, 0.536621, 43, -0.407959, 1.75684, 1.57129, 0.463867, running
-0.398438, 0.65625, 57.0625, 3.25586, -1.86523, 1.38965, 0.95166, -1.27051, 3.45313, 0.309082, 19.6094, -0.275879, 1.5918, 1.64063, 0.497803, running
-0.523926, 0.926758, 84.125, 4.00391, -2.52344, 1.47949, 0.947754, -1.41602, 4.55859, 0.290771, 20.2188, -0.412598, 1.6416, 1.80176, 0.65625, running
-0.532227, 0.875, 81.125, 3.54883, -2.48438, 1.06445, 0.898926, -1.27441, 5.14844, 0.469971, 39.0938, -0.625977, 1.84082, 1.78516, 0.551758, running
-0.727539, 1.10645, 114.5, 4.08984, -3.07227, 1.01758, 1.00098, -1.24512, 4.44141, 0.446533, 33.8125, -0.48877, 2.05273, 1.93359, 0.581543, running
-0.585449, 0.870117, 84.9375, 3.61328, -2.36133, 1.25098, 0.916016, -1.15527, 4.72656, 0.532227, 53.8438, -0.643066, 3.11914, 1.82422, 0.531738, running
-0.76123, 1.08496, 116.5, 4.16406, -3.0293, 1.13477, 0.912109, -1.56836, 3.87109, 0.458008, 44.5313, -0.818359, 2.57031, 1.92285, 0.610352, running
-0.697266, 0.994629, 103.625, 3.80469, -2.59375, 1.20996, 0.847656, -1.81445, 4.23438, 0.394043, 31.75, -0.550781, 1.74902, 1.89258, 0.661133, running
-0.597656, 0.870605, 85.9375, 3.05469, -2.05469, 0.999023, 0.838379, -1.17676, 3.68359, 0.600586, 78.3125, -0.920898, 2.48633, 1.86035, 0.708496, running
-0.647949, 1.0498, 102.938, 3.62305, -2.43164, 1.19141, 0.961426, -1.25977, 4.01563, 0.421143, 31.7031, -0.620117, 1.49219, 1.875, 0.672852, running
-0.772949, 1.1123, 119.75, 4.03906, -2.80469, 1.23438, 0.954102, -1.86621, 3.73633, 0.262939, 15.7734, -0.415283, 1.19238, 1.97949, 0.833496, running
-0.643555, 0.953125, 95.75, 3.76172, -2.42969, 1.33105, 0.943359, -1.32129, 3.98633, 0.283447, 13.3203, -0.370117, 1.19238, 1.78125, 0.616211, running
-0.654297, 1.01855, 101.25, 3.92578, -2.77734, 1.14746, 0.92041, -1.40234, 3.92188, 0.287109, 16.1563, -0.374268, 1.1709, 1.82031, 0.696289, running
-0.682617, 0.970703, 100.563, 3.48438, -2.39258, 1.09082, 0.793945, -1.18262, 3.54102, 0.207275, 7.85938, -0.300781, 0.933105, 1.64648, 0.643555, running
-0.769531, 0.840332, 100.313, 3.44141, -2.43555, 1.00586, 0.823242, -1.16992, 2.83984, 0.421875, 16.6875, 0.0181885, 0.977539, 1.71582, 0.881348, running
-0.114807, 0.549805, 39.4063, 3.50195, -1.88965, 1.6123, 0.589355, -1.07422, 3.63477, 0.61377, 48.8125, -0.259277, 2.45703, 1.375, 0.411133, running
-0.667969, 1.03809, 103.938, 4.36328, -3.21289, 1.14844, 1.00488, -1.72559, 5.20313, 0.29541, 17.3438, -0.37207, 1.31055, 2.00977, 0.469971, running
-0.862305, 1.68457, 170, 5.23828, -4.00391, 1.23535, 1.03027, -1.55664, 5.28516, 0.195313, 12.2266, -0.530273, 1.12109, 2.19141, 0.560547, running
-0.765137, 1.56152, 150.25, 4.67188, -3.51758, 1.1543, 0.956055, -2.07813, 5.30469, 0.295166, 26.1719, -1.2168, 1.84961, 2.13672, 0.658203, running
-1.80566, 4.69141, 556.5, 8.77344, -6.08203, 2.69141, 1.20508, -4.21484, 5.15234, 0.208984, 69.125, -2.25, 2.05664, 3.70898, 0.937988, running
-2.75781, 10.9297, 1297, 11.5469, -8.53906, 3.00781, 1.76074, -6.85547, 7.8125, -0.179321, 150, -3.29688, 3.45898, 5.82031, 3.2168, running
-1.84277, 4.79297, 573, 9.79688, -8.10938, 1.68945, 0.88623, -4.74609, 4.57031, -0.0773315, 56.9063, -2.38477, 1.47754, 3.41797, 0.432373, running
-1.23535, 4.43359, 417.5, 8.71875, -7.05078, 1.66406, 0.973145, -2.27344, 9.82031, -0.00235939, 9.61719, -1.02344, 0.63623, 2.5, 0.47876, running
-1.08203, 4.12109, 370.5, 8.94531, -7.38672, 1.55469, 1.25098, -2.53906, 8.9375, -0.102051, 14.2188, -1.25488, 0.949707, 2.86328, 0.838379, running
-1.21973, 5.19531, 468, 8.9375, -7.07031, 1.86719, 1.18262, -2.88867, 9.17188, -0.0559998, 10.0938, -1.14258, 0.692871, 2.97266, 0.79834, running
-1.1543, 5.23047, 459.5, 10.6016, -8.78906, 1.81543, 1.2168, -3.58203, 9.89844, -0.309326, 31.0938, -2.85156, 0.345215, 2.99023, 0.365479, running
-1.08789, 5.03516, 435.5, 9.00781, -7.19922, 1.80859, 1.35938, -2.52539, 11.0859, -0.345215, 46.8125, -3.2207, 0.919434, 3.14844, 0.731445, running
-1.22656, 5.96484, 523, 9.83594, -7.71875, 2.11133, 1.18262, -3.06836, 10.3125, -0.729492, 161.25, -6.54688, 0.725098, 3.41797, 0.203247, running
-0.947754, 4.92969, 408, 8.61719, -6.58203, 2.0332, 1.10059, -3.08398, 12.5859, -0.51123, 111.125, -4.88281, 0.77002, 3.19141, 0.647461, running
-1.04102, 5.25, 443.25, 9.13281, -6.375, 2.75781, 1.16309, -4.55078, 13.7969, -0.573242, 82.8125, -4.22656, 0.707031, 3.24023, 0.788086, running
-1.03125, 5.07422, 429.75, 8.39063, -6.1875, 2.19727, 1.41992, -3.45703, 11.875, -0.492188, 59.8438, -3.33398, 0.64209, 3.38281, 0.278076, running
-0.873047, 4.44531, 364.5, 8.25781, -6.20313, 2.05469, 1.24316, -2.5293, 12.5391, -0.246826, 23.2188, -2.95508, 1.01953, 2.81445, 0.658203, running
-0.891602, 4.25391, 353.5, 9.78125, -7.89063, 1.8877, 1.19238, -3.05469, 10.2578, -0.211548, 16.6094, -1.28906, 1.08105, 2.73242, 0.791016, running
-1.25195, 4.83203, 448, 9.25, -7.57031, 1.67969, 1.22266, -2.53516, 8.0625, -0.111755, 12.3906, -1.16504, 0.615723, 2.94727, 0.816406, running
-0.980957, 4.25, 364.75, 8.66406, -6.91016, 1.74902, 1.34473, -2.98438, 11.6563, -0.268066, 30.1563, -2.91797, 0.779297, 2.94922, 0.625488, running
-0.939941, 3.70313, 321, 7.52344, -5.57422, 1.94824, 1.21582, -2.49219, 10.4688, -0.235718, 26.1875, -2.12891, 0.735352, 2.83008, 0.317383, running
-0.995117, 2.91211, 273.25, 7.42578, -5.57031, 1.85547, 1.18457, -2.90039, 9.11719, -0.119812, 16.6406, -1.58594, 1.29004, 2.71289, 0.846191, running
-0.79248, 2.6875, 232, 7.65234, -6.02734, 1.62305, 1.37988, -1.78711, 9.13281, -0.118408, 17.4688, -1.86035, 0.947754, 2.50586, 0.678711, running
-0.787598, 2.56055, 222.625, 5.90625, -4.33203, 1.57422, 1.45508, -1.63574, 9.49219, -0.212646, 24.8281, -2.29688, 0.864746, 2.66406, 0.82373, running
-0.588867, 2.71875, 214.5, 6.51563, -4.40625, 2.10742, 1.3584, -1.29688, 10.0781, -0.209961, 27.8906, -3.08984, 1.30078, 2.51953, 0.516602, running
-0.766113, 3.63672, 295.75, 8.125, -6.10156, 2.01758, 1.30664, -2.16797, 10.7891, -0.331543, 34, -2.53125, 0.657227, 2.76172, 0.681152, running
-0.711426, 3.30078, 266.5, 6.59766, -4.85938, 1.73828, 1.33008, -1.94434, 10.7344, -0.283936, 27.9219, -2.71094, 1.33105, 2.7168, 0.542969, running
-0.625488, 2.66406, 213.875, 6.35938, -4.69141, 1.66602, 1.51367, -1.47363, 10.3203, -0.315186, 47.2188, -3.50391, 0.616211, 2.69141, 0.592773, running
-0.603027, 2.27734, 184.875, 5.72656, -4.29297, 1.43359, 1.31543, -1.33203, 9.40625, -0.380859, 35.2188, -2.44727, 0.241943, 2.55273, 0.613281, running
-0.615723, 2.35352, 191.25, 6.66406, -5.23828, 1.42676, 1.17871, -1.41699, 10.5313, -0.310791, 32.8438, -3.33789, 0.629395, 2.44141, 0.804199, running
-0.749512, 2.68555, 227.375, 6.87109, -5.14453, 1.72461, 1.2793, -1.34375, 9.00781, -0.406006, 45.6563, -3.89258, 0.310791, 2.66406, 0.827148, running
-0.60498, 2.57422, 205.875, 6.43359, -4.69531, 1.7373, 1.45703, -1.78906, 9.73438, -0.332031, 37.25, -3.45703, 0.677246, 2.67969, 0.756348, running
-0.472168, 2.38672, 182.75, 6.40234, -4.49609, 1.90527, 1.33691, -2.14258, 10.7109, -0.285156, 26.2344, -2.66992, 0.57373, 2.54883, 0.590332, running
-0.734863, 2.55469, 216.625, 6.10938, -4.44922, 1.66016, 1.42871, -1.41602, 10.3359, -0.263428, 28.4063, -2.18164, 0.912109, 2.71094, 0.728027, running
-0.867676, 3.67383, 310, 8.03906, -6, 2.03906, 1.2627, -2.02148, 10.9688, -0.510742, 71.1875, -3.57617, 0.724609, 2.89648, 0.365723, running
-0.837891, 3.67383, 306.25, 7.85156, -6.08594, 1.76563, 1.18848, -3.50195, 11.1406, -0.505859, 77.0625, -4.32422, 0.656738, 2.88867, 0.500977, running
-0.660156, 2.85742, 230.625, 6.57813, -4.625, 1.95313, 1.16211, -1.64746, 9.26563, -0.65332, 98.1875, -4.54297, 0.586426, 2.68555, 0.371582, running
-0.897949, 3.28711, 286.75, 7.58594, -5.92188, 1.66504, 1.23047, -2.35156, 8.03906, -0.479736, 58.1875, -3.32813, 0.558594, 2.71875, 0.557129, running
-0.727051, 2.86133, 237.375, 6.26563, -4.51953, 1.74414, 1.46289, -1.89844, 9.91406, -0.378418, 39.0313, -2.70508, 0.644043, 2.76758, 0.699219, running
-0.501465, 2.53125, 194.875, 6.0625, -4.48047, 1.58301, 1.22949, -1.19824, 9.92969, -0.199463, 25.6406, -2.28711, 0.695313, 2.5, 0.725586, running
-0.54541, 2.71289, 210.75, 6.91016, -5.17578, 1.7334, 1.22559, -1.78223, 9.6875, -0.504883, 57.1563, -2.99414, 0.4729, 2.61133, 0.550293, running
-0.871094, 4.25, 350.75, 8.61719, -6.32031, 2.29688, 1.44824, -2.31641, 10.9609, -0.535156, 58.0313, -2.92773, 0.463623, 3.04297, 0.473633, running
-0.898926, 3.64844, 312, 8.42188, -6.30859, 2.11133, 1.22949, -2.29492, 10.6797, -0.438721, 45.5938, -3.04297, 0.42334, 2.91797, 0.484375, running
-0.956055, 4.25781, 362.25, 9.8125, -7.77344, 2.03711, 1.12012, -2.53906, 12.1797, -0.407959, 38.2188, -3.01758, 0.786133, 2.92578, 0.734863, running
-0.940918, 3.88867, 334.25, 7.35156, -5.35156, 1.99805, 1.50781, -2.41602, 9.42188, -0.406494, 43.3438, -3.21484, 0.564941, 3.04492, 0.561035, running
-0.719238, 3.45703, 278.25, 7.21094, -5.55469, 1.65625, 1.28027, -2.07031, 11.0078, -0.486572, 45.4375, -2.73242, 0.637695, 2.79492, 0.669434, running
-0.803223, 4.125, 334, 7.47656, -5.66406, 1.81348, 1.24121, -2.10547, 8.97656, -0.481689, 46, -2.46289, 0.66748, 2.89844, 0.605957, running
-0.852051, 4.35938, 356, 8.61719, -6.39063, 2.22461, 1.4834, -2.54297, 12.125, -0.600586, 81.6875, -4, 0.496582, 3.22656, 0.644531, running
-0.750977, 3.56836, 289.25, 7.55078, -5.45703, 2.09375, 1.20508, -2.35352, 10.7109, -0.453857, 46.9375, -3.45898, 0.371094, 2.8418, 0.562988, running
-0.843262, 3.91797, 324, 8.07813, -5.69531, 2.38281, 1.24121, -2.43359, 10.9063, -0.510742, 60.4063, -3.38086, 0.663574, 2.97852, 0.662598, running
-0.621094, 2.85547, 226.875, 6.07422, -4.28906, 1.78418, 1.41797, -2.19922, 10.5, -0.466797, 57.625, -3.37305, 0.47583, 2.7832, 0.501465, running
-0.584473, 3.09375, 240.5, 6.16797, -4.25, 1.91895, 1.25586, -1.71191, 9.60938, -0.430176, 46.1563, -3.23633, 0.372803, 2.6875, 0.481201, running
-0.448242, 2.56445, 193.625, 6.07422, -4.35547, 1.71875, 1.30664, -1.93457, 9.96094, -0.50293, 90.875, -5.05469, 0.423096, 2.67383, 0.585938, running
-0.611328, 2.62891, 210.25, 7.08594, -4.96094, 2.12305, 1.39063, -1.3252, 10.25, -0.349365, 39.1875, -3.52539, 0.445313, 2.58594, 0.647461, running
-0.513672, 2.26172, 176.875, 6.17578, -4.54297, 1.63086, 1.1543, -1.18945, 9.13281, -0.394287, 46.1563, -3.17383, 0.506348, 2.40234, 0.572754, running
-0.705078, 3.10742, 252.25, 7.5, -5.66406, 1.83496, 1.09082, -2.17969, 9.32813, -0.489258, 65.0625, -3.48438, 0.430908, 2.64258, 0.342041, running
-0.728516, 3.54688, 285.5, 6.53125, -4.89844, 1.63281, 1.44922, -2.28711, 10.4922, -0.473633, 55.0313, -3.76172, 0.481934, 2.96094, 0.380371, running
-0.600586, 3.20117, 249.375, 7.27734, -5.41406, 1.86133, 1.40918, -1.85156, 10.0156, -0.575684, 79.125, -3.72266, 0.529785, 2.8125, 0.583984, running
-0.589844, 2.92383, 229, 6.04297, -4.36719, 1.6748, 1.18066, -1.9707, 9.5625, -0.547363, 69.875, -3.64453, 0.535156, 2.78711, 0.585938, running
-0.862793, 3.63086, 306.25, 7.74219, -5.87109, 1.87109, 1.2666, -2.00391, 9.1875, -0.617188, 84, -4.03125, 0.535645, 2.96484, 0.756836, running
-0.54248, 3.10352, 238, 6.36719, -4.35938, 2.00781, 1.31348, -1.625, 9.66406, -0.499023, 66.625, -3.63672, 0.516113, 2.77734, 0.404785, running
-0.643066, 3.51758, 275.25, 6.99219, -5.29297, 1.7002, 1.14746, -2.875, 10.2031, -0.422119, 61.0938, -3.77148, 0.78125, 2.82227, 0.314697, running
-0.665527, 2.91211, 234.875, 6.57813, -4.53516, 2.04102, 1.46094, -2.28906, 10.2891, -0.387695, 43.7813, -3.59375, 0.506836, 2.9082, 0.551758, running
-0.64502, 2.31055, 190.875, 6.48438, -4.58984, 1.89453, 1.18652, -2.04297, 8.58594, -0.356689, 31.9063, -2.88672, 0.450439, 2.50977, 0.465576, running
-0.744629, 3.18359, 261.75, 6.9375, -4.89844, 2.03711, 1.41797, -1.70898, 9.00781, -0.513184, 88.25, -4.87891, 0.705566, 2.91602, 0.388916, running
